#{"t_start": 1744592436.020156, "env_id": "None"}
r,l,t
-93.905523,200,1388.203376
-90.769671,200,1388.540414
-94.550517,200,1388.86694
-87.430677,200,1389.197695
-89.148544,200,1389.52862
-90.351565,200,1389.863492
-93.562655,200,1390.186489
-92.74745,200,1390.518646
-89.187787,200,1390.829231
-85.427178,200,1391.137414
-85.738047,200,1391.434491
-75.480075,200,1391.755552
-79.666709,200,1392.064594
-88.247602,200,1392.360516
-81.043401,200,1392.670233
-81.874704,200,1392.978713
-75.608008,200,1393.296018
-79.877914,200,1393.612614
-89.152672,200,1393.904979
-87.365225,200,1394.208741
-90.05445,200,1394.505448
-89.066778,200,1394.820644
-84.945857,200,1395.133486
-97.219631,200,1395.445997
-94.992015,200,1395.761511
-82.441783,200,1396.144352
-90.106771,200,1396.53074
-95.871907,200,1396.967881
-89.797088,200,1397.364335
-91.575893,200,1397.701158
-91.159362,200,1398.032202
-92.154189,200,1398.37276
-92.160956,200,1398.702638
-96.538424,200,1399.101561
-112.565058,200,1399.423306
-97.5713,200,1399.719999
-97.776524,200,1400.009019
-97.572774,200,1400.334331
-112.89753,200,1400.6538
-94.486746,200,1400.981882
-102.049784,200,1401.379974
-88.089095,200,1401.710552
-93.690038,200,1402.021372
-92.116334,200,1402.346103
-94.90309,200,1402.647298
-70.814088,200,1402.975091
-82.866426,200,1403.268471
-91.450084,200,1403.586158
-74.584668,200,1403.984674
-98.636281,200,1404.831046
-90.088227,200,1405.634166
-98.010224,200,1406.140273
-77.114976,200,1406.768728
-91.579705,200,1407.292859
-95.432489,200,1407.911839
-90.717169,200,1408.597936
-94.628261,200,1409.103121
-89.730335,200,1409.97418
-74.476401,200,1410.569177
-78.147461,200,1410.859334
-91.20465,200,1411.182568
-91.820962,200,1411.545992
-79.129232,200,1411.871243
-97.589925,200,1412.211302
-92.26036,200,1412.528405
-88.321662,200,1412.851424
-82.223844,200,1413.167941
-79.378988,200,1413.487477
-89.371085,200,1413.82853
-77.412754,200,1414.222072
-82.096868,200,1414.51481
-78.907833,200,1414.799698
-86.022204,200,1415.088658
-85.202619,200,1415.387582
-94.797266,200,1415.768427
-91.049637,200,1416.093865
-84.286521,200,1416.402818
-88.703823,200,1416.712519
-85.69035,200,1417.014096
-92.913259,200,1417.327144
-90.749777,200,1417.648476
-85.596279,200,1417.959708
-80.022351,200,1418.267558
-92.091033,200,1418.579466
-95.5201,200,1418.881492
-86.473478,200,1419.164819
-80.681383,200,1419.482956
-88.973714,200,1419.784948
-92.398676,200,1420.083091
-93.401162,200,1420.399426
-88.97072,200,1420.681508
-84.879657,200,1420.997588
-94.853929,200,1421.299088
-87.876407,200,1421.634936
-78.046364,200,1421.922729
-85.229643,200,1422.206635
-86.657962,200,1422.488597
-92.377279,200,1422.801772
-90.199234,200,1423.101298
-89.184967,200,1423.408982
-81.049295,200,1423.704002
-99.166447,200,1424.005733
-94.107988,200,1424.294468
-78.678841,200,1424.601676
-90.563831,200,1424.888257
-94.256444,200,1425.189532
-95.986579,200,1425.589087
-101.280753,200,1425.905311
-79.021294,200,1426.208055
-96.471379,200,1426.535826
-85.962522,200,1426.836303
-92.575856,200,1427.152903
-92.3904,200,1427.451148
-93.331313,200,1427.774123
-88.907639,200,1428.08482
-92.849196,200,1428.393358
-90.182313,200,1428.692779
-93.945085,200,1428.999977
-95.402922,200,1429.297954
-87.722104,200,1429.600477
-96.531708,200,1429.910246
-92.734408,200,1430.220991
-91.533045,200,1430.519315
-92.626064,200,1430.809718
-76.178429,200,1431.101718
-87.392569,200,1431.399196
-76.168436,200,1431.686424
-95.035145,200,1431.985223
-94.464973,200,1432.262302
-89.502377,200,1432.556469
-84.257355,200,1432.852746
-89.609988,200,1433.176325
-95.85316,200,1433.484432
-100.076879,200,1433.806278
-93.566422,200,1434.24332
-83.790901,200,1434.546055
-93.657088,200,1434.85185
-100.933763,200,1435.26479
-94.560562,200,1435.677414
-103.048403,200,1436.01121
-96.981475,200,1436.371602
-91.078564,200,1436.694377
-87.215194,200,1436.999672
-94.845833,200,1437.329184
-92.396056,200,1437.663747
-98.484531,200,1438.089334
-90.601412,200,1438.381715
-97.137269,200,1438.687642
-91.75241,200,1438.978489
-82.957672,200,1439.300593
-101.14933,200,1439.596278
-96.771158,200,1439.909981
-93.695812,200,1440.203871
-95.101885,200,1440.620081
-92.7871,200,1441.044918
-78.886943,200,1441.373063
-93.028674,200,1441.670516
-91.256111,200,1441.985616
-85.89375,200,1442.290072
-96.369146,200,1442.658859
-101.894849,200,1442.974587
-82.734443,200,1443.270847
-95.57274,200,1443.572486
-96.06868,200,1443.869409
-98.709883,200,1444.153005
-98.188646,200,1444.461022
-98.006034,200,1444.808673
-96.375499,200,1445.144426
-95.745113,200,1445.412193
-90.571282,200,1445.692414
-101.518958,200,1445.977887
-92.966849,200,1446.280471
-89.16886,200,1446.559669
-95.62754,200,1446.859582
-99.365642,200,1447.156435
-101.222059,200,1447.461879
-103.533369,200,1447.78873
-90.346552,200,1448.113808
-101.013588,200,1448.417648
-92.862851,200,1448.765038
-90.876841,200,1449.077182
-98.707796,200,1449.398036
-97.094339,200,1449.70109
-99.230612,200,1450.019605
-99.05769,200,1450.334065
-103.809544,200,1450.662705
-100.364301,200,1450.99099
-102.789381,200,1451.336735
-102.436716,200,1451.678755
-102.468045,200,1452.033235
-102.189844,200,1452.373152
-98.497132,200,1452.724042
-109.737436,200,1453.062783
-105.397831,200,1453.407489
-101.660699,200,1453.741198
-107.989072,200,1454.109152
-106.521595,200,1454.463449
-100.791451,200,1454.823088
-104.501923,200,1455.17479
-103.978532,200,1455.51918
-104.14802,200,1455.927669
-105.721858,200,1456.277472
-99.025255,200,1456.585924
-107.300168,200,1456.917925
-107.424083,200,1457.226522
-107.446813,200,1457.542242
-109.490132,200,1457.858757
-105.889919,200,1458.185312
-110.428364,200,1458.50421
-110.782417,200,1458.832114
-108.815658,200,1459.14468
-109.32835,200,1459.471901
-109.581021,200,1459.77055
-102.140997,200,1460.094334
-101.730193,200,1460.395591
-96.603753,200,1460.704537
-109.122965,200,1461.008759
-106.686624,200,1461.32654
-108.263287,200,1461.639978
-99.46546,200,1461.972236
-105.901297,200,1462.280488
-98.991151,200,1462.589281
-103.995235,200,1462.886947
-99.746931,200,1463.191053
-102.559191,200,1463.486048
-98.813822,200,1463.801182
-100.356055,200,1464.114037
-98.104992,200,1464.409878
-102.104011,200,1464.703825
-85.682063,200,1465.017523
-102.561108,200,1465.319777
-102.549854,200,1465.627334
-95.532209,200,1465.924411
-98.008729,200,1466.237133
-101.037049,200,1466.538999
-102.0103,200,1466.84579
-111.691364,200,1467.296279
-96.298903,200,1467.634999
-101.575281,200,1467.953385
-102.431765,200,1468.275616
-102.359479,200,1468.593581
-98.119499,200,1469.009099
-99.90865,200,1469.408628
-107.024974,200,1469.814828
-95.647152,200,1470.224031
-99.443433,200,1470.552771
-99.161444,200,1470.859761
-107.260173,200,1471.18695
-99.118635,200,1471.492115
-104.784368,200,1471.824816
-104.966336,200,1472.145819
-114.998797,200,1472.494118
-106.652454,200,1472.815421
-101.871284,200,1473.152465
-106.778711,200,1473.46773
-97.98529,200,1473.795539
-109.632047,200,1474.131308
-94.841483,200,1474.466841
-106.250497,200,1474.798708
-102.697452,200,1475.117194
-98.090535,200,1475.426938
-100.006201,200,1475.749734
-96.594974,200,1476.066685
-107.565189,200,1476.420618
-89.966323,200,1476.745675
-99.325667,200,1477.073904
-94.680059,200,1477.402392
-92.02588,200,1477.730618
-86.676033,200,1478.049931
-95.658959,200,1478.386413
-89.497087,200,1478.708467
-94.238752,200,1479.047225
-94.311794,200,1479.372586
-92.486238,200,1479.708154
-90.035124,200,1480.027164
-89.421457,200,1480.350355
-92.076402,200,1480.662536
-94.617947,200,1480.980867
-98.187165,200,1481.291834
-100.953235,200,1481.613276
-96.791443,200,1481.925332
-94.42508,200,1482.23575
-88.679355,200,1482.537675
-97.202298,200,1482.85122
-102.877823,200,1483.189496
-98.693639,200,1483.657206
-97.13899,200,1484.286973
-99.936266,200,1485.047811
-88.548845,200,1485.571562
-103.626674,200,1486.230982
-76.636393,200,1486.961879
-95.013869,200,1487.519869
-88.508676,200,1488.157597
-98.006511,200,1489.006109
-102.428853,200,1489.687468
-98.0519,200,1490.09582
-99.852593,200,1490.445837
-105.313648,200,1490.790205
-97.413757,200,1491.108673
-104.438543,200,1491.445742
-100.473697,200,1491.770916
-104.584153,200,1492.11744
-106.902339,200,1492.449568
-102.642736,200,1492.785668
-108.535391,200,1493.10518
-109.119279,200,1493.449629
-98.580748,200,1493.812361
-102.503237,200,1494.158665
-119.814499,200,1494.494256
-102.298764,200,1494.833792
-104.7328,200,1495.163428
-102.51035,200,1495.529622
-95.921095,200,1495.828472
-113.313092,200,1496.191763
-101.952993,200,1496.510333
-104.584307,200,1496.835479
-99.8215,200,1497.153807
-90.36458,200,1497.463183
-95.691448,200,1497.769051
-100.884239,200,1498.087347
-104.631036,200,1498.419839
-92.212324,200,1498.754299
-91.046716,200,1499.08554
-82.768148,200,1499.41899
-88.977045,200,1499.721884
-96.585183,200,1500.103272
-88.531374,200,1500.440635
-92.604289,200,1501.026048
-94.251799,200,1501.310026
-98.002891,200,1501.633762
-81.615636,200,1501.94722
-88.908033,200,1502.254903
-87.935077,200,1502.574252
-82.854133,200,1502.86197
-97.508425,200,1503.173495
-79.887457,200,1503.472469
-98.246452,200,1503.757971
-84.617554,200,1504.066399
-94.314298,200,1504.463129
-98.580053,200,1504.774819
-97.406888,200,1505.127205
-89.612269,200,1505.431131
-98.157533,200,1505.713317
-88.070783,200,1505.989228
-96.067746,200,1506.284649
-98.391774,200,1506.59383
-96.383321,200,1506.913883
-90.396861,200,1507.252903
-89.177486,200,1507.541454
-86.596744,200,1507.843891
-98.488972,200,1508.15411
-96.877403,200,1508.457677
-97.742447,200,1508.752256
-100.034578,200,1509.073008
-88.987678,200,1509.376766
-94.600195,200,1509.702589
-87.232894,200,1510.001208
-100.383937,200,1510.327749
-98.41314,200,1510.636937
-98.977165,200,1510.953561
-89.633046,200,1511.260649
-96.834007,200,1511.572096
-95.435972,200,1511.879585
-91.966554,200,1512.18925
-84.631034,200,1512.493755
-101.348585,200,1512.808321
-96.886088,200,1513.105452
-89.089892,200,1513.491892
-99.274166,200,1513.836545
-83.200863,200,1514.147895
-55.758951,200,1514.46408
-96.651939,200,1514.763428
-89.88384,200,1515.040507
-101.962257,200,1515.336234
-93.007723,200,1515.614722
-98.429657,200,1515.921811
-93.203148,200,1516.2089
-98.232198,200,1516.515746
-101.591409,200,1516.800296
-100.411845,200,1517.102891
-101.778288,200,1517.407772
-102.807599,200,1517.714389
-105.559239,200,1518.010801
-102.54796,200,1518.319176
-103.108689,200,1518.619659
-107.586381,200,1518.923715
-101.664789,200,1519.202132
-104.344468,200,1519.503898
-105.989347,200,1519.801041
-99.256242,200,1520.097362
-103.164319,200,1520.393089
-99.087005,200,1520.695057
-99.833892,200,1520.993845
-103.687258,200,1521.304403
-105.251679,200,1521.605509
-105.193404,200,1521.902128
-95.500919,200,1522.191649
-94.81481,200,1522.498396
-92.5607,200,1522.792745
-103.219896,200,1523.096939
-99.194099,200,1523.394752
-104.395355,200,1523.777735
-102.033058,200,1524.378024
-105.796295,200,1525.072584
-93.083041,200,1525.460166
-98.738755,200,1526.790713
-98.158048,200,1527.255799
-97.366299,200,1527.769161
-103.109205,200,1528.074622
-96.692291,200,1528.382025
-89.837951,200,1528.66857
-101.25987,200,1528.98561
-91.347394,200,1529.272766
-94.134726,200,1529.561727
-97.852485,200,1529.83969
-102.671061,200,1530.133441
-98.380151,200,1530.418702
-95.964523,200,1530.713234
-93.960728,200,1531.009356
-89.882176,200,1531.367141
-102.501035,200,1531.708702
-105.25749,200,1532.02285
-102.562085,200,1532.324686
-101.328401,200,1532.643222
-99.233731,200,1532.942796
-105.553768,200,1533.251278
-107.550219,200,1533.550439
-103.373162,200,1533.857795
-106.339488,200,1534.162135
-106.4616,200,1534.472416
-103.789621,200,1534.776351
-104.657662,200,1535.080214
-105.630633,200,1535.456925
-104.609075,200,1535.852698
-103.287919,200,1536.271102
-104.32044,200,1536.660725
-104.880619,200,1536.965467
-100.262786,200,1537.276191
-105.911311,200,1537.572526
-92.207796,200,1537.879768
-99.90446,200,1538.18839
-96.810232,200,1538.509828
-96.517331,200,1538.827485
-103.339193,200,1539.146453
-98.595124,200,1539.472175
-90.703614,200,1539.779476
-98.017016,200,1540.082277
-89.317042,200,1540.379157
-94.338185,200,1540.685325
-103.004986,200,1540.987511
-97.870581,200,1541.287437
-99.407772,200,1541.604573
-88.409369,200,1541.906745
-95.096789,200,1542.211607
-103.308511,200,1542.518705
-99.980077,200,1542.828567
-92.167371,200,1543.128054
-93.886812,200,1543.423283
-92.956411,200,1543.71685
-71.095083,200,1544.019884
-97.544046,200,1544.306108
-89.34696,200,1544.717248
-96.811144,200,1545.013487
-88.898905,200,1545.300221
-89.58872,200,1545.587111
-92.858033,200,1545.88819
-94.663661,200,1546.181542
-88.789279,200,1546.476923
-85.230861,200,1546.757431
-82.621261,200,1547.063689
-92.645368,200,1547.378112
-90.765338,200,1547.688544
-100.105619,200,1547.962373
-97.837364,200,1548.28741
-97.19738,200,1548.589055
-101.435015,200,1548.905797
-100.94272,200,1549.201687
-105.273103,200,1549.515733
-88.175313,200,1549.846512
-100.209658,200,1550.183564
-93.026447,200,1550.511043
-91.533108,200,1550.853131
-96.332794,200,1551.145676
-90.755933,200,1551.451454
-98.32229,200,1551.764737
-94.508744,200,1552.099255
-101.481881,200,1552.403371
-104.695952,200,1552.710868
-101.250021,200,1553.014141
-98.34808,200,1553.333842
-91.64501,200,1553.634863
-90.699252,200,1553.934705
-95.248004,200,1554.231163
-96.166653,200,1554.614287
-103.946072,200,1554.983916
-100.257088,200,1555.306381
-97.351708,200,1555.625821
-84.200344,200,1555.930727
-97.179798,200,1556.206892
-106.813456,200,1556.50359
-90.014709,200,1556.789826
-111.367559,200,1557.136545
-89.96461,200,1557.411381
-99.338353,200,1557.697077
-94.393839,200,1557.974978
-100.735709,200,1558.305481
-105.571757,200,1558.632397
-107.457844,200,1558.965239
-99.292329,200,1559.308539
-91.279548,200,1559.734171
-112.210056,200,1560.059891
-106.354057,200,1560.365044
-102.106103,200,1560.772184
-110.625967,200,1561.407552
-124.049416,200,1561.832695
-124.734032,200,1562.185302
-119.990632,200,1562.537913
-150.724261,200,1562.862247
-115.93652,200,1563.351056
-169.32744,200,1563.684521
-125.967655,200,1564.024534
-119.798406,200,1564.473344
-129.942223,200,1564.820874
-120.341535,200,1565.168188
-119.65251,200,1565.505616
-112.775898,200,1565.84153
-112.326451,200,1566.1583
-147.752662,200,1566.469283
-148.705057,200,1566.771661
-107.304387,200,1567.077128
-118.791428,200,1567.371586
-108.309566,200,1567.699873
-105.94718,200,1567.992175
-97.877316,200,1568.336266
-82.723421,200,1568.636442
-96.163256,200,1568.964109
-103.634332,200,1569.254022
-73.235721,200,1569.550169
-93.61845,200,1569.84233
-100.074858,200,1570.140272
-87.678873,200,1570.433374
-81.060097,200,1570.735815
-93.9198,200,1571.054505
-74.733817,200,1571.379069
-92.298393,200,1571.682044
-81.915684,200,1571.993222
-95.565408,200,1572.314853
-84.687664,200,1572.617606
-91.465372,200,1572.948583
-95.185432,200,1573.265988
-99.749355,200,1573.567248
-91.872309,200,1573.874023
-96.990789,200,1574.190763
-83.877362,200,1574.499931
-94.516186,200,1574.815324
-96.054116,200,1575.126729
-77.654203,200,1575.450702
-78.980081,200,1575.754948
-79.709978,200,1576.048166
-92.418272,200,1576.36917
-78.237528,200,1576.655971
-58.642296,200,1576.947998
-67.957909,200,1577.238372
-69.885439,200,1577.541575
-58.740552,200,1577.820336
-72.844437,200,1578.096142
-78.982445,200,1578.400814
-53.47957,200,1578.694229
-72.554015,200,1578.966841
-77.063507,200,1579.261749
-76.222925,200,1579.553224
-85.07811,200,1579.83775
-92.332909,200,1580.118619
-80.118149,200,1580.415478
-87.283149,200,1580.69283
-85.710726,200,1580.985177
-79.535847,200,1581.259502
-88.830437,200,1581.536514
-81.225805,200,1581.816101
-73.27112,200,1582.112119
-71.870262,200,1582.392883
-80.510615,200,1582.697462
-81.91223,200,1582.973063
-84.79963,200,1583.26336
-80.423014,200,1583.540823
-77.237995,200,1583.879395
-72.421723,200,1584.257699
-76.010484,200,1584.853553
-86.401627,200,1585.591022
-70.251457,200,1586.257859
-87.069213,200,1586.962741
-83.654986,200,1587.469242
-86.895406,200,1588.035034
-97.351257,200,1588.664738
-62.809884,200,1588.960624
-79.849618,200,1589.263429
-87.870376,200,1589.537741
-91.66717,200,1589.836527
-71.810721,200,1590.11371
-82.545396,200,1590.391659
-84.343204,200,1590.702747
-90.105713,200,1590.988085
-78.93316,200,1591.266071
-75.50335,200,1591.546813
-81.903064,200,1591.824331
-73.4673,200,1592.131502
-29.919548,200,1592.445436
-72.863931,200,1592.754121
-85.815407,200,1593.049269
-55.658481,200,1593.379622
-85.902086,200,1593.681793
-59.915536,200,1594.009516
-50.807465,200,1594.356589
-82.779883,200,1594.658403
-87.808695,200,1594.954141
-82.479942,200,1595.257188
-58.825349,200,1595.556618
-80.910726,200,1595.8588
-94.27316,200,1596.147309
-91.797072,200,1596.464186
-85.209673,200,1596.750765
-102.213563,200,1597.042005
-98.295382,200,1597.342468
-83.055395,200,1597.643726
-55.573863,200,1597.942825
-61.798008,200,1598.250414
-85.302931,200,1598.569583
-97.784732,200,1598.868647
-70.002811,200,1599.154454
-97.537513,200,1599.466336
-71.296297,200,1599.765553
-80.227411,200,1600.066159
-90.0425,200,1600.353377
-104.421301,200,1600.644921
-92.261296,200,1600.929834
-89.252268,200,1601.234025
-83.356272,200,1601.528532
-72.250501,200,1601.83849
-96.558012,200,1602.166821
-103.076325,200,1602.449795
-122.822403,200,1602.746228
-63.499453,200,1603.057949
-86.680042,200,1603.34767
-89.902788,200,1603.652719
-76.075526,200,1603.945788
-87.309177,200,1604.248733
-84.767207,200,1604.529415
-106.416856,200,1604.822201
-59.070206,200,1605.123024
-63.1329,200,1605.4358
-85.476264,200,1605.72759
-66.335795,200,1606.027449
-81.798505,200,1606.309134
-85.859706,200,1606.598661
-83.822042,200,1606.868136
-83.449901,200,1607.154374
-83.473777,200,1607.433836
-81.444127,200,1607.715183
-61.230572,200,1607.994866
-54.403452,200,1608.283711
-76.353127,200,1608.562113
-89.538771,200,1608.839403
-49.693628,200,1609.126426
-83.788795,200,1609.405342
-75.349403,200,1609.686421
-69.352878,200,1609.974856
-59.570972,200,1610.253017
-77.412538,200,1610.542574
-82.035299,200,1610.825199
-61.926432,200,1611.115499
-76.29368,200,1611.400069
-77.295624,200,1611.690582
-95.140906,200,1611.997623
-97.923946,200,1612.290099
-87.375928,200,1612.588193
-97.062654,200,1612.868137
-88.800823,200,1613.136177
-96.881545,200,1613.439322
-98.992788,200,1613.713932
-84.27506,200,1613.991811
-101.821851,200,1614.273184
-88.53685,200,1614.613761
-88.301352,200,1614.912311
-90.097597,200,1615.201535
-100.315314,200,1615.523964
-86.276511,200,1615.809983
-99.241173,200,1616.07533
-98.900745,200,1616.381497
-106.28934,200,1616.66407
-89.628116,200,1616.946298
-103.515685,200,1617.222077
-97.99517,200,1617.514879
-113.430632,200,1617.792386
-131.798777,200,1618.082645
-104.999116,200,1618.363284
-101.340218,200,1618.667597
-168.231145,200,1619.010218
-152.068342,200,1619.313289
-199.519897,200,1619.588032
-192.526975,200,1619.87378
-184.219179,200,1620.146515
-193.580711,200,1620.427279
-171.525345,200,1620.703402
-185.099068,200,1620.982348
-175.159705,200,1621.257038
-210.767014,200,1621.529531
-177.342577,200,1621.935525
-203.58098,200,1622.255806
-196.174826,200,1622.59029
-177.542098,200,1622.90796
-179.057364,200,1623.206082
-190.625583,200,1623.508811
-183.373885,200,1623.801068
-176.78258,200,1624.090748
-177.750946,200,1624.371153
-198.498894,200,1624.657474
-207.550921,200,1624.927034
-170.053735,200,1625.216162
-202.556584,200,1625.495758
-176.891193,200,1625.773236
-178.213811,200,1626.045925
-177.699488,200,1626.333056
-188.074956,200,1626.613083
-180.553863,200,1626.894385
-184.81547,200,1627.174132
-188.096751,200,1627.458624
-179.933916,200,1627.754893
-172.144306,200,1628.035141
-203.623487,200,1628.321574
-189.332141,200,1628.607889
-163.842382,200,1628.887185
-198.883308,200,1629.172548
-194.77885,200,1629.44754
-178.252097,200,1629.726068
-207.093829,200,1629.993676
-188.792332,200,1630.277948
-197.743696,200,1630.551312
-206.39144,200,1630.836457
-206.566474,200,1631.107802
-211.646258,200,1631.391924
-188.677652,200,1631.660676
-203.229721,200,1631.948115
-210.449061,200,1632.22985
-210.269697,200,1632.515892
-176.573776,200,1632.792735
-197.353748,200,1633.070057
-176.010271,200,1633.373468
-178.700337,200,1633.676154
-200.552648,200,1633.96347
-188.535386,200,1634.260849
-187.680697,200,1634.547957
-192.886952,200,1634.848009
-175.250653,200,1635.15768
-192.071165,200,1635.455842
-206.933691,200,1635.742464
-203.355217,200,1636.053684
-200.103392,200,1636.379523
-183.330843,200,1636.744496
-186.077562,200,1637.042682
-182.063306,200,1637.352647
-181.846337,200,1637.653949
-177.565084,200,1637.961454
-172.264365,200,1638.263375
-203.949139,200,1638.570717
-205.447706,200,1638.873396
-191.15933,200,1639.195493
-186.113707,200,1639.486905
-192.909518,200,1639.796715
-202.806393,200,1640.094755
-179.48685,200,1640.401452
-208.176225,200,1640.702518
-187.096179,200,1641.012075
-198.946475,200,1641.317714
-187.172734,200,1641.630701
-201.832728,200,1641.951676
-172.682873,200,1642.262469
-188.686849,200,1642.566405
-195.665643,200,1642.867132
-181.937272,200,1643.169356
-204.934513,200,1643.476761
-187.432026,200,1643.778358
-182.835838,200,1644.092818
-189.624675,200,1644.39912
-202.577553,200,1644.712195
-197.636267,200,1645.011758
-204.500453,200,1645.324505
-189.438442,200,1645.62703
-192.224661,200,1645.926929
-184.854583,200,1646.221843
-172.890076,200,1646.525359
-179.637928,200,1646.824574
-188.476542,200,1647.122058
-201.683521,200,1647.423123
-192.672483,200,1647.737927
-190.462877,200,1648.039116
-167.617054,200,1648.344964
-191.642354,200,1648.642616
-179.549462,200,1648.948985
-175.782845,200,1649.2669
-168.133424,200,1649.577152
-163.289681,200,1649.878941
-184.472727,200,1650.174633
-181.681585,200,1650.504693
-175.021224,200,1650.800362
-156.888216,200,1651.090012
